ts_ns,symbol,venue,price,price_ticks,size,aggressor_side
1749391277000000000,AAPL,XNAS,1.0008684396743774,100,1.0,BUY
1749391288000000000,AAPL,XNAS,1.000510811805725,100,300.0,SELL
1749391292000000000,AAPL,XNAS,1.00020432472229,100,15.0,SELL
1749391310000000000,AAPL,XNAS,1.0007662773132324,100,186.0,SELL
1749391343000000000,AAPL,XNAS,1.0011725425720215,100,373.0,SELL
1749391426000000000,AAPL,XNAS,1.0019922256469727,100,1.0,UNKNOWN
1749391431000000000,AAPL,XNAS,1.00224769115448,100,1.0,BUY
1749391492000000000,AAPL,XNAS,1.0021710395812988,100,20.0,BUY
1749391503000000000,AAPL,XNAS,1.0020473003387451,100,13.0,BUY
1749391528000000000,AAPL,XNAS,1.00204336643219,100,9.0,BUY
1749391531000000000,AAPL,XNAS,1.00224769115448,100,1.0,BUY
1749391551000000000,AAPL,XNAS,1.002145528793335,100,2.0,SELL
1749391576000000000,AAPL,XNAS,1.00265634059906,100,100.0,BUY
1749391609000000000,AAPL,XNAS,1.0022859573364258,100,402.0,BUY
1749391626000000000,AAPL,XNAS,1.0020943880081177,100,1.0,SELL
1749391657000000000,AAPL,XNAS,1.0022987127304077,100,1.0,SELL
1749391671000000000,AAPL,XNAS,1.0028462409973145,100,128.0,SELL
1749391673000000000,AAPL,XNAS,1.0030649900436401,100,4.0,SELL
1749391686000000000,AAPL,XNAS,1.0031160116195679,100,1.0,SELL
1749391704000000000,AAPL,XNAS,1.0035247802734375,100,100.0,BUY
1749391708000000000,AAPL,XNAS,1.0038822889328003,100,11.0,BUY
1749391731000000000,AAPL,XNAS,1.0039334297180176,100,1.0,BUY
1749391791000000000,AAPL,XNAS,1.0038312673568726,100,1.0,SELL
1749391798000000000,AAPL,XNAS,1.0038901567459106,100,13.0,SELL
1749391800000000000,AAPL,XNAS,0.999891459941864,100,48.0,SELL
1749391819000000000,AAPL,XNAS,1.0001012086868286,100,244.0,BUY
1749391821000000000,AAPL,XNAS,0.9999517202377319,100,2.0,SELL
1749391827000000000,AAPL,XNAS,1.0001929998397827,100,100.0,BUY
1749391837000000000,AAPL,XNAS,0.9999517202377319,100,5.0,SELL
1749391850000000000,AAPL,XNAS,1.0000965595245361,100,3.0,BUY
1749391857000000000,AAPL,XNAS,0.9997587203979492,100,5.0,BUY
1749391860000000000,AAPL,XNAS,0.9996622204780579,100,3.0,SELL
1749391874000000000,AAPL,XNAS,0.9998552203178406,100,6.0,BUY
1749391879000000000,AAPL,XNAS,0.9999463558197021,100,225.0,SELL
1749391943000000000,AAPL,XNAS,0.9997105002403259,100,24.0,SELL
1749391955000000000,AAPL,XNAS,0.9998230934143066,100,150.0,SELL
1749392004000000000,AAPL,XNAS,0.9998399615287781,100,568.0,BUY
1749392013000000000,AAPL,XNAS,0.9995228052139282,100,100.0,SELL
1749392024000000000,AAPL,XNAS,0.9997587203979492,100,1.0,SELL
