ts_ns,symbol,venue,level,side,price,price_ticks,size,num_orders
1749045600000000000,AAPL,XNAS,1,1,0.9959166646003723,100,202.0,1
1749045600000000000,AAPL,XNAS,1,-1,0.9976223707199097,100,1.0,1
1749045600000000000,AAPL,XNAS,2,1,0.995864987373352,100,2.0,1
1749045600000000000,AAPL,XNAS,2,-1,0.9976740479469299,100,65.0,1
1749045602000000000,AAPL,XNAS,1,1,0.9959166646003723,100,202.0,1
1749045602000000000,AAPL,XNAS,1,-1,0.9976223707199097,100,101.0,1
1749045602000000000,AAPL,XNAS,2,1,0.995864987373352,100,2.0,1
1749045602000000000,AAPL,XNAS,2,-1,0.9976740479469299,100,65.0,1
1749045613000000000,AAPL,XNAS,1,1,0.9942626953125,99,100.0,1
1749045613000000000,AAPL,XNAS,1,-1,0.9966920018196106,100,100.0,1
1749045613000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045613000000000,AAPL,XNAS,2,-1,0.9967436790466309,100,200.0,1
1749045614000000000,AAPL,XNAS,1,1,0.9942626953125,99,100.0,1
1749045614000000000,AAPL,XNAS,1,-1,0.9966920018196106,100,100.0,1
1749045614000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045614000000000,AAPL,XNAS,2,-1,0.9976223707199097,100,100.0,1
1749045618000000000,AAPL,XNAS,1,1,0.9942626953125,99,200.0,1
1749045618000000000,AAPL,XNAS,1,-1,0.9966403245925903,100,1.0,1
1749045618000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045618000000000,AAPL,XNAS,2,-1,0.9966920018196106,100,100.0,1
1749045620000000000,AAPL,XNAS,1,1,0.9942626953125,99,200.0,1
1749045620000000000,AAPL,XNAS,1,-1,0.9966403245925903,100,1.0,1
1749045620000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045620000000000,AAPL,XNAS,2,-1,0.9967436790466309,100,115.0,1
1749045622000000000,AAPL,XNAS,1,1,0.9942626953125,99,200.0,1
1749045622000000000,AAPL,XNAS,1,-1,0.9966403245925903,100,101.0,1
1749045622000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045622000000000,AAPL,XNAS,2,-1,0.9967436790466309,100,115.0,1
1749045625000000000,AAPL,XNAS,1,1,0.9942626953125,99,200.0,1
1749045625000000000,AAPL,XNAS,1,-1,0.9966403245925903,100,201.0,1
1749045625000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045625000000000,AAPL,XNAS,2,-1,0.9967436790466309,100,115.0,1
1749045626000000000,AAPL,XNAS,1,1,0.9942626953125,99,200.0,1
1749045626000000000,AAPL,XNAS,1,-1,0.9966403245925903,100,207.0,1
1749045626000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045626000000000,AAPL,XNAS,2,-1,0.9967436790466309,100,115.0,1
1749045630000000000,AAPL,XNAS,1,1,0.9942626953125,99,240.0,2
1749045630000000000,AAPL,XNAS,1,-1,0.9965886473655701,100,1.0,1
1749045630000000000,AAPL,XNAS,2,1,0.9936941266059875,99,52.0,1
1749045630000000000,AAPL,XNAS,2,-1,0.9966403245925903,100,106.0,1
1749045635000000000,AAPL,XNAS,1,1,0.9930222034454346,99,1.0,1
1749045635000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,1.0,1
1749045635000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045635000000000,AAPL,XNAS,2,-1,0.9957099556922913,100,100.0,1
1749045636000000000,AAPL,XNAS,1,1,0.9930222034454346,99,1.0,1
1749045636000000000,AAPL,XNAS,1,-1,0.9953480958938599,100,1.0,1
1749045636000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045636000000000,AAPL,XNAS,2,-1,0.9953998327255249,100,101.0,1
1749045637000000000,AAPL,XNAS,1,1,0.9930222034454346,99,3.0,1
1749045637000000000,AAPL,XNAS,1,-1,0.9953480958938599,100,102.0,1
1749045637000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045637000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045645000000000,AAPL,XNAS,1,1,0.9930222034454346,99,3.0,1
1749045645000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,300.0,2
1749045645000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045645000000000,AAPL,XNAS,2,-1,0.9952964186668396,100,100.0,1
1749045650000000000,AAPL,XNAS,1,1,0.9934356808662415,99,20.0,1
1749045650000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,100.0,1
1749045650000000000,AAPL,XNAS,2,1,0.9930222034454346,99,1.0,1
1749045650000000000,AAPL,XNAS,2,-1,0.9952964186668396,100,100.0,1
1749045652000000000,AAPL,XNAS,1,1,0.9930222034454346,99,1.0,1
1749045652000000000,AAPL,XNAS,1,-1,0.9952447414398193,100,190.0,1
1749045652000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045652000000000,AAPL,XNAS,2,-1,0.9952964186668396,100,200.0,1
1749045653000000000,AAPL,XNAS,1,1,0.9930222034454346,99,3.0,1
1749045653000000000,AAPL,XNAS,1,-1,0.9952447414398193,100,290.0,2
1749045653000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045653000000000,AAPL,XNAS,2,-1,0.9952964186668396,100,100.0,1
1749045654000000000,AAPL,XNAS,1,1,0.9930222034454346,99,3.0,1
1749045654000000000,AAPL,XNAS,1,-1,0.9952447414398193,100,290.0,2
1749045654000000000,AAPL,XNAS,2,1,0.9925569891929626,99,2.0,1
1749045654000000000,AAPL,XNAS,2,-1,0.9952964186668396,100,200.0,1
1749045656000000000,AAPL,XNAS,1,1,0.9943660497665405,99,100.0,1
1749045656000000000,AAPL,XNAS,1,-1,0.9953480958938599,100,61.0,1
1749045656000000000,AAPL,XNAS,2,1,0.9941076040267944,99,20.0,1
1749045656000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045657000000000,AAPL,XNAS,1,1,0.9943660497665405,99,97.0,1
1749045657000000000,AAPL,XNAS,1,-1,0.9953480958938599,100,61.0,1
1749045657000000000,AAPL,XNAS,2,1,0.9930222034454346,99,1.0,1
1749045657000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045658000000000,AAPL,XNAS,1,1,0.9943660497665405,99,97.0,1
1749045658000000000,AAPL,XNAS,1,-1,0.9952964186668396,100,61.0,1
1749045658000000000,AAPL,XNAS,2,1,0.9930222034454346,99,1.0,1
1749045658000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045665000000000,AAPL,XNAS,1,1,0.9943660497665405,99,47.0,1
1749045665000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,31.0,1
1749045665000000000,AAPL,XNAS,2,1,0.9930222034454346,99,1.0,1
1749045665000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045686000000000,AAPL,XNAS,1,1,0.9943660497665405,99,47.0,1
1749045686000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,37.0,1
1749045686000000000,AAPL,XNAS,2,1,0.9930222034454346,99,101.0,1
1749045686000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045687000000000,AAPL,XNAS,1,1,0.9931255578994751,99,447.0,3
1749045687000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,17.0,1
1749045687000000000,AAPL,XNAS,2,1,0.9930738806724548,99,125.0,1
1749045687000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045688000000000,AAPL,XNAS,1,1,0.9931255578994751,99,448.0,3
1749045688000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,11.0,1
1749045688000000000,AAPL,XNAS,2,1,0.9930738806724548,99,125.0,1
1749045688000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045689000000000,AAPL,XNAS,1,1,0.9932805895805359,99,452.0,3
1749045689000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,11.0,1
1749045689000000000,AAPL,XNAS,2,1,0.9932289123535156,99,133.0,1
1749045689000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045690000000000,AAPL,XNAS,1,1,0.9932805895805359,99,453.0,3
1749045690000000000,AAPL,XNAS,1,-1,0.9951930642127991,100,11.0,1
1749045690000000000,AAPL,XNAS,2,1,0.9932289123535156,99,133.0,1
1749045690000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045692000000000,AAPL,XNAS,1,1,0.9932805895805359,99,353.0,2
1749045692000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045692000000000,AAPL,XNAS,2,1,0.9932289123535156,99,133.0,1
1749045692000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045699000000000,AAPL,XNAS,1,1,0.9933840036392212,99,200.0,1
1749045699000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045699000000000,AAPL,XNAS,2,1,0.9933323264122009,99,252.0,2
1749045699000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045700000000000,AAPL,XNAS,1,1,0.9937974810600281,99,100.0,1
1749045700000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045700000000000,AAPL,XNAS,2,1,0.9936424493789673,99,100.0,1
1749045700000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045701000000000,AAPL,XNAS,1,1,0.9939008355140686,99,200.0,1
1749045701000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045701000000000,AAPL,XNAS,2,1,0.9937974810600281,99,5.0,1
1749045701000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045702000000000,AAPL,XNAS,1,1,0.9939008355140686,99,201.0,1
1749045702000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045702000000000,AAPL,XNAS,2,1,0.9937974810600281,99,4.0,1
1749045702000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045705000000000,AAPL,XNAS,1,1,0.9939008355140686,99,301.0,2
1749045705000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045705000000000,AAPL,XNAS,2,1,0.9937974810600281,99,4.0,1
1749045705000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045709000000000,AAPL,XNAS,1,1,0.9939008355140686,99,401.0,3
1749045709000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045709000000000,AAPL,XNAS,2,1,0.9937974810600281,99,4.0,1
1749045709000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045713000000000,AAPL,XNAS,1,1,0.9939008355140686,99,200.0,1
1749045713000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045713000000000,AAPL,XNAS,2,1,0.9933323264122009,99,52.0,1
1749045713000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045714000000000,AAPL,XNAS,1,1,0.9939525723457336,99,100.0,1
1749045714000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045714000000000,AAPL,XNAS,2,1,0.9939008355140686,99,100.0,1
1749045714000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045715000000000,AAPL,XNAS,1,1,0.9940042495727539,99,200.0,1
1749045715000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045715000000000,AAPL,XNAS,2,1,0.9939525723457336,99,101.0,1
1749045715000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045717000000000,AAPL,XNAS,1,1,0.9940042495727539,99,200.0,1
1749045717000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,19.0,1
1749045717000000000,AAPL,XNAS,2,1,0.9939525723457336,99,101.0,1
1749045717000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045720000000000,AAPL,XNAS,1,1,0.9934356808662415,99,77.0,1
1749045720000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,19.0,1
1749045720000000000,AAPL,XNAS,2,1,0.9930222034454346,99,1.0,1
1749045720000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045721000000000,AAPL,XNAS,1,1,0.9936941266059875,99,200.0,1
1749045721000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,19.0,1
1749045721000000000,AAPL,XNAS,2,1,0.9936424493789673,99,152.0,1
1749045721000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045722000000000,AAPL,XNAS,1,1,0.993539035320282,99,62.0,1
1749045722000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,19.0,1
1749045722000000000,AAPL,XNAS,2,1,0.9934356808662415,99,77.0,1
1749045722000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045727000000000,AAPL,XNAS,1,1,0.9936941266059875,99,152.0,1
1749045727000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045727000000000,AAPL,XNAS,2,1,0.9936424493789673,99,52.0,1
1749045727000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045731000000000,AAPL,XNAS,1,1,0.9939008355140686,99,100.0,1
1749045731000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045731000000000,AAPL,XNAS,2,1,0.9937974810600281,99,37.0,1
1749045731000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045732000000000,AAPL,XNAS,1,1,0.9939008355140686,99,100.0,1
1749045732000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045732000000000,AAPL,XNAS,2,1,0.9937974810600281,99,37.0,1
1749045732000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045734000000000,AAPL,XNAS,1,1,0.9939008355140686,99,100.0,1
1749045734000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045734000000000,AAPL,XNAS,2,1,0.9937974810600281,99,37.0,1
1749045734000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045735000000000,AAPL,XNAS,1,1,0.9939008355140686,99,100.0,1
1749045735000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045735000000000,AAPL,XNAS,2,1,0.9937974810600281,99,37.0,1
1749045735000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045736000000000,AAPL,XNAS,1,1,0.9939008355140686,99,200.0,1
1749045736000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045736000000000,AAPL,XNAS,2,1,0.9937974810600281,99,37.0,1
1749045736000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045738000000000,AAPL,XNAS,1,1,0.9939008355140686,99,100.0,1
1749045738000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045738000000000,AAPL,XNAS,2,1,0.9937974810600281,99,37.0,1
1749045738000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045739000000000,AAPL,XNAS,1,1,0.9940042495727539,99,100.0,1
1749045739000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045739000000000,AAPL,XNAS,2,1,0.9939008355140686,99,100.0,1
1749045739000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045746000000000,AAPL,XNAS,1,1,0.9941076040267944,99,200.0,1
1749045746000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045746000000000,AAPL,XNAS,2,1,0.9940559267997742,99,135.0,1
1749045746000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045747000000000,AAPL,XNAS,1,1,0.9941076040267944,99,1.0,1
1749045747000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045747000000000,AAPL,XNAS,2,1,0.9940559267997742,99,135.0,1
1749045747000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045748000000000,AAPL,XNAS,1,1,0.9940559267997742,99,136.0,1
1749045748000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045748000000000,AAPL,XNAS,2,1,0.9940042495727539,99,6.0,1
1749045748000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045758000000000,AAPL,XNAS,1,1,0.9940559267997742,99,36.0,1
1749045758000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045758000000000,AAPL,XNAS,2,1,0.9939008355140686,99,100.0,1
1749045758000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045759000000000,AAPL,XNAS,1,1,0.9941076040267944,99,1.0,1
1749045759000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045759000000000,AAPL,XNAS,2,1,0.9940559267997742,99,35.0,1
1749045759000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045760000000000,AAPL,XNAS,1,1,0.9939008355140686,99,101.0,1
1749045760000000000,AAPL,XNAS,1,-1,0.9954515099525452,100,8.0,1
1749045760000000000,AAPL,XNAS,2,1,0.9937974810600281,99,2.0,1
1749045760000000000,AAPL,XNAS,2,-1,0.9955031871795654,100,7.0,1
1749045762000000000,AAPL,XNAS,1,1,0.9921435117721558,99,201.0,1
1749045762000000000,AAPL,XNAS,1,-1,0.9934356808662415,99,12.0,1
1749045762000000000,AAPL,XNAS,2,1,0.9917299747467041,99,100.0,1
1749045762000000000,AAPL,XNAS,2,-1,0.9946244955062866,99,100.0,1
1749045763000000000,AAPL,XNAS,1,1,0.992195188999176,99,301.0,2
1749045763000000000,AAPL,XNAS,1,-1,0.9934356808662415,99,12.0,1
1749045763000000000,AAPL,XNAS,2,1,0.9917299747467041,99,100.0,1
1749045763000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045765000000000,AAPL,XNAS,1,1,0.9923502206802368,99,200.0,1
1749045765000000000,AAPL,XNAS,1,-1,0.9934356808662415,99,12.0,1
1749045765000000000,AAPL,XNAS,2,1,0.9922985434532166,99,100.0,1
1749045765000000000,AAPL,XNAS,2,-1,0.9954515099525452,100,8.0,1
1749045766000000000,AAPL,XNAS,1,1,0.9923502206802368,99,200.0,1
1749045766000000000,AAPL,XNAS,1,-1,0.9934356808662415,99,12.0,1
1749045766000000000,AAPL,XNAS,2,1,0.9922985434532166,99,100.0,1
1749045766000000000,AAPL,XNAS,2,-1,0.9942110180854797,99,11.0,1
1749045767000000000,AAPL,XNAS,1,1,0.9923502206802368,99,200.0,1
1749045767000000000,AAPL,XNAS,1,-1,0.9934356808662415,99,12.0,1
1749045767000000000,AAPL,XNAS,2,1,0.9922985434532166,99,100.0,1
1749045767000000000,AAPL,XNAS,2,-1,0.9942110180854797,99,26.0,1
1749045772000000000,AAPL,XNAS,1,1,0.9924018979072571,99,200.0,1
1749045772000000000,AAPL,XNAS,1,-1,0.9934356808662415,99,12.0,1
1749045772000000000,AAPL,XNAS,2,1,0.9923502206802368,99,100.0,1
1749045772000000000,AAPL,XNAS,2,-1,0.9942110180854797,99,26.0,1
1749045786000000000,AAPL,XNAS,1,1,0.9929187893867493,99,52.0,1
