ts_ns,symbol,venue,price,price_ticks,size,aggressor_side
1749650400000000000,AAPL,XNAS,1.000157356262207,100,4.0,BUY
1749650403000000000,AAPL,XNAS,1.0,100,1.0,BUY
1749650431000000000,AAPL,XNAS,0.9997902512550354,100,1.0,BUY
1749650436000000000,AAPL,XNAS,0.9994881749153137,100,216.0,BUY
1749650437000000000,AAPL,XNAS,0.9992657899856567,100,6.0,SELL
1749650438000000000,AAPL,XNAS,0.9994755387306213,100,103.0,BUY
1749650442000000000,AAPL,XNAS,0.9993172883987427,100,548.0,SELL
1749650468000000000,AAPL,XNAS,0.9996328949928284,100,8.0,BUY
1749650474000000000,AAPL,XNAS,0.9995279908180237,100,1.0,BUY
1749650490000000000,AAPL,XNAS,0.9994231462478638,100,5.0,SELL
1749650491000000000,AAPL,XNAS,0.9993706941604614,100,27.0,BUY
1749650525000000000,AAPL,XNAS,0.9991084337234497,100,6.0,SELL
1749650527000000000,AAPL,XNAS,0.9991084337234497,100,98.0,SELL
1749650536000000000,AAPL,XNAS,0.9989736676216125,100,100.0,SELL
1749650548000000000,AAPL,XNAS,0.999160885810852,100,1.0,BUY
1749650558000000000,AAPL,XNAS,0.9992028474807739,100,25.0,SELL
1749650611000000000,AAPL,XNAS,0.9992657899856567,100,54.0,UNKNOWN
1749650617000000000,AAPL,XNAS,0.9992657899856567,100,1.0,UNKNOWN
1749650655000000000,AAPL,XNAS,0.9992657899856567,100,1.0,UNKNOWN
1749650661000000000,AAPL,XNAS,0.9988954663276672,100,324.0,SELL
1749650676000000000,AAPL,XNAS,0.9988462328910828,100,5.0,SELL
1749650689000000000,AAPL,XNAS,0.9988986849784851,100,1.0,SELL
1749650713000000000,AAPL,XNAS,0.9986364841461182,100,10.0,SELL
1749650730000000000,AAPL,XNAS,0.9989511370658875,100,20.0,SELL
1749650748000000000,AAPL,XNAS,0.9990447759628296,100,28.0,SELL
1749650749000000000,AAPL,XNAS,0.9992133378982544,100,100.0,SELL
1749650768000000000,AAPL,XNAS,0.9991084337234497,100,200.0,SELL
1749650769000000000,AAPL,XNAS,0.9990035891532898,100,100.0,SELL
1749650773000000000,AAPL,XNAS,0.9986888766288757,100,400.0,SELL
1749650777000000000,AAPL,XNAS,0.9986364841461182,100,1.0,SELL
1749650782000000000,AAPL,XNAS,0.9987937808036804,100,16.0,SELL
1749650791000000000,AAPL,XNAS,0.9988462328910828,100,1.0,SELL
1749650836000000000,AAPL,XNAS,0.9988462328910828,100,1.0,SELL
1749650850000000000,AAPL,XNAS,0.9988462328910828,100,1.0,SELL
1749650852000000000,AAPL,XNAS,0.9988462328910828,100,1.0,BUY
1749650877000000000,AAPL,XNAS,0.9986066222190857,100,216.0,BUY
1749650900000000000,AAPL,XNAS,0.9985840320587158,100,1.0,BUY
1749650910000000000,AAPL,XNAS,0.9987360835075378,100,30.0,BUY
1749650911000000000,AAPL,XNAS,0.9987413287162781,100,26.0,BUY
1749650912000000000,AAPL,XNAS,0.9987413287162781,100,55.0,SELL
1749650969000000000,AAPL,XNAS,0.9986888766288757,100,1.0,SELL
1749650971000000000,AAPL,XNAS,0.9986888766288757,100,1.0,BUY
1749650972000000000,AAPL,XNAS,0.998477041721344,100,225.0,SELL
1749650977000000000,AAPL,XNAS,0.9983742237091064,100,1.0,SELL
1749650988000000000,AAPL,XNAS,0.9983217716217041,100,1.0,SELL
1749651000000000000,AAPL,XNAS,1.0000696182250977,100,8.0,SELL
1749651004000000000,AAPL,XNAS,1.0000696182250977,100,6.0,SELL
1749651031000000000,AAPL,XNAS,0.9990022778511047,100,200.0,SELL
1749651032000000000,AAPL,XNAS,0.9986310601234436,100,2.0,SELL
1749651034000000000,AAPL,XNAS,0.9984918236732483,100,100.0,SELL
1749651037000000000,AAPL,XNAS,0.9984918236732483,100,7.0,SELL
1749651044000000000,AAPL,XNAS,0.997702956199646,100,38.0,SELL
1749651056000000000,AAPL,XNAS,0.997749388217926,100,80.0,SELL
1749651063000000000,AAPL,XNAS,0.9995591640472412,100,100.0,SELL
1749651079000000000,AAPL,XNAS,0.9992020130157471,100,115.0,SELL
1749651094000000000,AAPL,XNAS,0.9991661906242371,100,94.0,SELL
1749651100000000000,AAPL,XNAS,0.9986774921417236,100,100.0,SELL
1749651101000000000,AAPL,XNAS,0.9986774921417236,100,96.0,SELL
1749651106000000000,AAPL,XNAS,0.9995591640472412,100,100.0,SELL
1749651129000000000,AAPL,XNAS,0.9995591640472412,100,3.0,SELL
1749651159000000000,AAPL,XNAS,0.9987127780914307,100,473.0,BUY
1749651172000000000,AAPL,XNAS,0.9976322054862976,100,244.0,SELL
1749651173000000000,AAPL,XNAS,0.9979609847068787,100,159.0,SELL
1749651183000000000,AAPL,XNAS,0.9986604452133179,100,213.0,SELL
1749651194000000000,AAPL,XNAS,0.9989094734191895,100,113.0,SELL
1749651207000000000,AAPL,XNAS,0.9980760216712952,100,206.0,BUY
1749651208000000000,AAPL,XNAS,0.9972934126853943,100,23.0,SELL
1749651209000000000,AAPL,XNAS,0.9976333379745483,100,18.0,SELL
1749651210000000000,AAPL,XNAS,0.9979813694953918,100,200.0,BUY
1749651227000000000,AAPL,XNAS,0.9968836307525635,100,128.0,BUY
1749651244000000000,AAPL,XNAS,0.9962888360023499,100,19.0,SELL
1749651248000000000,AAPL,XNAS,0.9965892434120178,100,5.0,SELL
1749651261000000000,AAPL,XNAS,0.9964036345481873,100,106.0,SELL
1749651262000000000,AAPL,XNAS,0.9971696734428406,100,183.0,BUY
1749651264000000000,AAPL,XNAS,0.9963572025299072,100,300.0,SELL
1749651267000000000,AAPL,XNAS,0.9957141876220703,100,14.0,BUY
1749651274000000000,AAPL,XNAS,0.9962180256843567,100,100.0,BUY
1749651311000000000,AAPL,XNAS,0.9974245429039001,100,135.0,BUY
1749651340000000000,AAPL,XNAS,0.9970996975898743,100,90.0,SELL
1749651377000000000,AAPL,XNAS,0.9971461296081543,100,4.0,SELL
1749651396000000000,AAPL,XNAS,0.9971925020217896,100,9.0,SELL
1749651397000000000,AAPL,XNAS,0.9967748522758484,100,14.0,SELL
1749651409000000000,AAPL,XNAS,0.9967963099479675,100,195.0,SELL
1749651420000000000,AAPL,XNAS,0.996310830116272,100,8.0,SELL
1749651424000000000,AAPL,XNAS,0.9960406422615051,100,101.0,SELL
1749651440000000000,AAPL,XNAS,0.9965892434120178,100,4.0,BUY
1749651443000000000,AAPL,XNAS,0.9966820478439331,100,100.0,BUY
1749651460000000000,AAPL,XNAS,0.9959862232208252,100,401.0,SELL
1749651475000000000,AAPL,XNAS,0.996926486492157,100,112.0,SELL
1749651483000000000,AAPL,XNAS,0.9966356754302979,100,100.0,BUY
1749651484000000000,AAPL,XNAS,0.9960760474205017,100,101.0,SELL
1749651486000000000,AAPL,XNAS,0.9955312013626099,100,5.0,SELL
1749651504000000000,AAPL,XNAS,0.9960272312164307,100,45.0,SELL
1749651513000000000,AAPL,XNAS,0.9957587122917175,100,196.0,SELL
1749651516000000000,AAPL,XNAS,0.9950813055038452,100,202.0,SELL
1749651523000000000,AAPL,XNAS,0.9946866631507874,99,1.0,BUY
1749651525000000000,AAPL,XNAS,0.9939441680908203,99,300.0,SELL
1749651565000000000,AAPL,XNAS,0.9939906001091003,99,90.0,SELL
1749651568000000000,AAPL,XNAS,0.9946402311325073,99,5.0,SELL
1749651584000000000,AAPL,XNAS,0.993611752986908,99,325.0,BUY
1749651639000000000,AAPL,XNAS,0.9997772574424744,100,2.0,BUY
1749651649000000000,AAPL,XNAS,0.9995262622833252,100,127.0,SELL
1749651652000000000,AAPL,XNAS,0.9993006587028503,100,312.0,BUY
1749651653000000000,AAPL,XNAS,0.9990081191062927,100,26.0,SELL
1749651677000000000,AAPL,XNAS,0.9989606738090515,100,306.0,BUY
1749651679000000000,AAPL,XNAS,0.998589277267456,100,88.0,SELL
1749651687000000000,AAPL,XNAS,0.9984902739524841,100,201.0,SELL
1749651691000000000,AAPL,XNAS,0.9984160661697388,100,4.0,SELL
1749651698000000000,AAPL,XNAS,0.9982758164405823,100,6.0,BUY
1749651700000000000,AAPL,XNAS,0.9980447888374329,100,4.0,BUY
1749651702000000000,AAPL,XNAS,0.9978632926940918,100,6.0,SELL
1749651708000000000,AAPL,XNAS,0.9978107810020447,100,11.0,SELL
1749651722000000000,AAPL,XNAS,0.9981437921524048,100,25.0,BUY
1749651732000000000,AAPL,XNAS,0.9976240396499634,100,8.0,SELL
1749651734000000000,AAPL,XNAS,0.997549831867218,100,105.0,SELL
1749651735000000000,AAPL,XNAS,0.9975003004074097,100,1.0,SELL
1749651754000000000,AAPL,XNAS,0.9978538155555725,100,211.0,SELL
1749651820000000000,AAPL,XNAS,0.9982427954673767,100,2.0,SELL
1749651866000000000,AAPL,XNAS,0.9978963136672974,100,604.0,SELL
